grid_id,hotspot_2020,hotspot_2021,hotspot_2022,hotspot_2023,hotspot_2024,hotspot_years,hotspot_proportion,persistence_score,persistence_category,longest_hotspot_run,early_hotspot_years,late_hotspot_years,early_hotspot_rate,late_hotspot_rate,hotspot_change_score,collision_count_2020,collision_count_2021,collision_count_2022,collision_count_2023,collision_count_2024,early_mean_collision_count,late_mean_collision_count,collision_count_change,pattern_category
R026_C100,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,12,13,18,8,12.5,13.0,0.5,Never hotspot
R026_C101,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,4,9,6,9,5.5,7.5,2.0,Never hotspot
R026_C102,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,9,11,8,7,7.5,7.5,0.0,Never hotspot
R026_C103,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,6,15,22,9,6.5,15.5,9.0,Never hotspot
R026_C104,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,3,7,6,8,5.0,7.0,2.0,Never hotspot
R026_C105,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,0,6,4,1,1.5,2.5,1.0,Never hotspot
R026_C106,0,0,0,1,1,2,0.4,0.4,Repeated hotspot,2,0,2,0.0,1.0,1.0,18,26,24,35,47,22.0,41.0,19.0,Emerging
R026_C107,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,87,99,108,125,81,93.0,103.0,10.0,Persistent
R026_C108,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,1,4,1,3.0,2.5,-0.5,Never hotspot
R026_C109,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,6,3,8,2.0,5.5,3.5,Never hotspot
R026_C110,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,4,4,0,2.5,2.0,-0.5,Never hotspot
R026_C111,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,12,6,8,7,8.5,7.5,-1.0,Never hotspot
R026_C112,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,15,12,15,11,12.0,13.0,1.0,Never hotspot
R026_C113,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,60,87,97,82,64,73.5,73.0,-0.5,Persistent
R026_C114,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,1,3,1.0,2.0,1.0,Never hotspot
R027_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,0,0,1.0,0.0,-1.0,Never hotspot
R027_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,10,7,5,13,10.0,9.0,-1.0,Never hotspot
R027_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,3,8,2,2.5,5.0,2.5,Never hotspot
R027_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R027_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R027_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,3,4,1,2,3.5,1.5,-2.0,Never hotspot
R027_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,2,0.5,1.5,1.0,Never hotspot
R027_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0.5,0.0,-0.5,Never hotspot
R027_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,0,5,1.0,2.5,1.5,Never hotspot
R027_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,0,1,4,1.5,2.5,1.0,Never hotspot
R027_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,5,6,6,4.5,6.0,1.5,Never hotspot
R027_C053,0,0,0,1,0,1,0.2,0.2,Occasional hotspot,1,0,1,0.0,0.5,0.5,21,26,30,38,20,23.5,29.0,5.5,Emerging
R027_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,0,3,2,2,3.0,2.0,-1.0,Never hotspot
R027_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,3,5,3,4,3.0,3.5,0.5,Never hotspot
R027_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R027_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,12,9,5,12,12.0,8.5,-3.5,Never hotspot
R027_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,5,7,3,19,6.0,11.0,5.0,Never hotspot
R027_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,3,8,8,7,5.0,7.5,2.5,Never hotspot
R027_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,5,2,5,4.5,3.5,-1.0,Never hotspot
R027_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,6,5,7,2.5,6.0,3.5,Never hotspot
R027_C062,0,0,0,1,1,2,0.4,0.4,Repeated hotspot,2,0,2,0.0,1.0,1.0,26,20,26,36,36,23.0,36.0,13.0,Emerging
R027_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,2,7,7,4.0,7.0,3.0,Never hotspot
R027_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,14,27,18,13,15,20.5,14.0,-6.5,Never hotspot
R027_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,2,7,0,1.5,3.5,2.0,Never hotspot
R027_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,1,3,1,2.5,2.0,-0.5,Never hotspot
R027_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,1,5,3,3.0,4.0,1.0,Never hotspot
R027_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,13,9,12,8,11.5,10.0,-1.5,Never hotspot
R027_C072,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,7,8,3,10,5.0,6.5,1.5,Never hotspot
R027_C073,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,21,22,22,18,18.0,20.0,2.0,Never hotspot
R027_C074,1,0,1,0,1,3,0.6,0.6,Repeated hotspot,1,1,1,0.5,0.5,0.0,41,27,47,32,39,34.0,35.5,1.5,Intermittent
R027_C075,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,4,6,7,2,3.0,4.5,1.5,Never hotspot
R027_C076,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,6,6,8,10,7.5,9.0,1.5,Never hotspot
R027_C077,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,3,7,5,1.0,6.0,5.0,Never hotspot
R027_C078,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,9,13,12,8,9.5,10.0,0.5,Never hotspot
R027_C079,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,16,10,15,18,17,13.0,17.5,4.5,Never hotspot
R027_C080,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,4,1,1,3.0,1.0,-2.0,Never hotspot
R027_C081,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,7,5,2,4,5.5,3.0,-2.5,Never hotspot
R027_C082,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,4,1,1,2.0,1.0,-1.0,Never hotspot
R027_C083,1,1,1,1,0,4,0.8,0.8,Persistent hotspot,4,2,1,1.0,0.5,-0.5,42,43,57,51,31,42.5,41.0,-1.5,Persistent
R027_C084,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,45,42,45,49,49,43.5,49.0,5.5,Persistent
R027_C085,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,21,14,21,18,18.0,19.5,1.5,Never hotspot
R027_C086,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,57,58,73,75,63,57.5,69.0,11.5,Persistent
R027_C087,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,26,26,23,17,27,26.0,22.0,-4.0,Never hotspot
R027_C088,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,13,21,13,3,9.5,8.0,-1.5,Never hotspot
R027_C089,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,12,4,7,2,8.5,4.5,-4.0,Never hotspot
R027_C090,0,1,1,0,0,2,0.4,0.4,Repeated hotspot,2,1,0,0.5,0.0,-0.5,25,36,36,32,22,30.5,27.0,-3.5,Declining
R027_C091,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,11,7,8,6,9.5,7.0,-2.5,Never hotspot
R027_C092,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,48,49,60,58,47,48.5,52.5,4.0,Persistent
R027_C093,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,7,12,10,16,9.5,13.0,3.5,Never hotspot
R027_C094,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,7,15,12,14,7.5,13.0,5.5,Never hotspot
R027_C095,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,14,16,12,14,12,15.0,13.0,-2.0,Never hotspot
R027_C096,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,5,10,10,12,6.5,11.0,4.5,Never hotspot
R027_C097,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,0,5,2,2.0,3.5,1.5,Never hotspot
R027_C098,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,46,36,49,42,40,41.0,41.0,0.0,Persistent
R027_C099,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,10,14,10,12,11.5,11.0,-0.5,Never hotspot
R027_C100,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,26,26,21,21,19.5,21.0,1.5,Never hotspot
R027_C101,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,5,8,6,4,5.0,5.0,0.0,Never hotspot
R027_C102,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,8,8,5,6,7.5,5.5,-2.0,Never hotspot
R027_C103,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,11,4,6,6,7,7.5,6.5,-1.0,Never hotspot
R027_C104,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,4,3,2,2,3.0,2.0,-1.0,Never hotspot
R027_C105,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,12,7,9,8,10.5,8.5,-2.0,Never hotspot
R027_C106,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,13,10,6,7,13.0,6.5,-6.5,Never hotspot
R027_C107,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,8,10,7,7,9.0,7.0,-2.0,Never hotspot
R027_C108,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,1,1,3,4,3.0,3.5,0.5,Never hotspot
R027_C109,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,4,4,3,2,2.0,2.5,0.5,Never hotspot
R027_C110,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,2,1,1,2.5,1.0,-1.5,Never hotspot
R027_C111,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,12,17,11,7,12.0,9.0,-3.0,Never hotspot
R027_C112,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,3,11,9,10,5.0,9.5,4.5,Never hotspot
R027_C113,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,9,6,9,11,9.0,10.0,1.0,Never hotspot
R027_C114,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,4,4,9,7,5.5,8.0,2.5,Never hotspot
R028_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0.5,0.0,-0.5,Never hotspot
R028_C053,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,5,6,7,9,6.5,8.0,1.5,Never hotspot
R028_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,5,7,7,1.5,7.0,5.5,Never hotspot
R028_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,7,5,8,4,5.5,6.0,0.5,Never hotspot
R028_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,6,6,8,10,6.0,9.0,3.0,Never hotspot
R028_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,2,3,6,1,3.5,3.5,0.0,Never hotspot
R028_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,4,3,2,0,3.5,1.0,-2.5,Never hotspot
R028_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,6,2,6,13,6.5,9.5,3.0,Never hotspot
R028_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,19,18,22,10,25,18.5,17.5,-1.0,Never hotspot
R028_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,7,7,10,8,7.0,9.0,2.0,Never hotspot
R028_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,3,4,2,2.5,3.0,0.5,Never hotspot
R028_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,11,6,13,11,13,8.5,12.0,3.5,Never hotspot
R028_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,19,29,17,25,27,24.0,26.0,2.0,Never hotspot
R028_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,4,2,7,4,3.5,5.5,2.0,Never hotspot
R028_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,0,5,7,2.0,6.0,4.0,Never hotspot
R028_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,6,3,5,1.0,4.0,3.0,Never hotspot
R028_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,3,3,2,2.5,2.5,0.0,Never hotspot
R028_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,3,1,0.5,2.0,1.5,Never hotspot
R028_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,5,6,2,3,3.5,2.5,-1.0,Never hotspot
R028_C072,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,7,7,1,4.5,4.0,-0.5,Never hotspot
R028_C073,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,0,0,1,0,2.0,0.5,-1.5,Never hotspot
R028_C074,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,0,7,2,1.5,4.5,3.0,Never hotspot
R028_C075,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,0,0,2,2.5,1.0,-1.5,Never hotspot
R028_C076,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,5,2,5,9,6.0,7.0,1.0,Never hotspot
R028_C077,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,1,1,3,4.0,2.0,-2.0,Never hotspot
R028_C078,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,3,4,9,4,5.5,6.5,1.0,Never hotspot
R028_C079,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,83,113,125,110,95,98.0,102.5,4.5,Persistent
R028_C080,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,16,25,31,24,30,20.5,27.0,6.5,Never hotspot
R028_C081,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,26,18,23,24,20.5,23.5,3.0,Never hotspot
R028_C082,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,17,18,8,11,9,17.5,10.0,-7.5,Never hotspot
R028_C083,0,0,0,0,1,1,0.2,0.2,Occasional hotspot,1,0,1,0.0,0.5,0.5,27,25,35,28,34,26.0,31.0,5.0,Emerging
R028_C084,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,61,74,76,70,83,67.5,76.5,9.0,Persistent
R028_C085,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,9,9,6,11,7.0,8.5,1.5,Never hotspot
R028_C086,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,76,79,98,71,64,77.5,67.5,-10.0,Persistent
R028_C087,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,45,56,67,57,41,50.5,49.0,-1.5,Persistent
R028_C088,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,17,5,11,5,12.5,8.0,-4.5,Never hotspot
R028_C089,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,14,16,21,14,14.5,17.5,3.0,Never hotspot
R028_C090,1,0,0,0,0,1,0.2,0.2,Occasional hotspot,1,1,0,0.5,0.0,-0.5,36,23,25,28,29,29.5,28.5,-1.0,Declining
R028_C091,1,0,0,1,0,2,0.4,0.4,Repeated hotspot,1,1,1,0.5,0.5,0.0,33,28,33,38,21,30.5,29.5,-1.0,Intermittent
R028_C092,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,88,90,100,95,97,89.0,96.0,7.0,Persistent
R028_C093,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,31,24,34,31,22,27.5,26.5,-1.0,Never hotspot
R028_C094,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,36,40,52,37,37,38.0,37.0,-1.0,Persistent
R028_C095,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,21,31,23,27,31,26.0,29.0,3.0,Never hotspot
R028_C096,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,6,5,9,3,5.5,6.0,0.5,Never hotspot
R028_C097,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,20,20,27,24,20,20.0,22.0,2.0,Never hotspot
R028_C098,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,2,3,5,4,4.0,4.5,0.5,Never hotspot
R028_C099,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,7,12,7,1,7.5,4.0,-3.5,Never hotspot
R028_C100,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,15,15,15,14,14.0,14.5,0.5,Never hotspot
R028_C101,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,26,33,20,21,24,29.5,22.5,-7.0,Never hotspot
R028_C102,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,61,50,62,60,61,55.5,60.5,5.0,Persistent
R028_C103,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,16,21,32,30,21,18.5,25.5,7.0,Never hotspot
R028_C104,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,11,12,11,22,13,11.5,17.5,6.0,Never hotspot
R028_C105,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,8,7,8,4,6.0,6.0,0.0,Never hotspot
R028_C106,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,4,2,5,1.5,3.5,2.0,Never hotspot
R028_C107,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,9,6,8,8,5,7.5,6.5,-1.0,Never hotspot
R028_C108,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,15,8,8,14,13.5,11.0,-2.5,Never hotspot
R028_C109,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,9,6,7,9,6.0,8.0,2.0,Never hotspot
R028_C110,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,7,10,8,5,6.5,6.5,0.0,Never hotspot
R028_C111,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,14,15,15,5,10.0,10.0,0.0,Never hotspot
R028_C112,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,4,0,3,6,2.0,4.5,2.5,Never hotspot
R028_C113,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,16,8,13,6,12.0,9.5,-2.5,Never hotspot
R028_C114,0,1,1,1,1,4,0.8,0.8,Persistent hotspot,4,1,2,0.5,1.0,0.5,24,37,37,38,35,30.5,36.5,6.0,Persistent
R029_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,2,1,1,0.0,1.0,1.0,Never hotspot
R029_C053,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,14,13,17,20,15,13.5,17.5,4.0,Never hotspot
R029_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,6,10,11,9,7.0,10.0,3.0,Never hotspot
R029_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,4,5,11,16,5.5,13.5,8.0,Never hotspot
R029_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,1,3,5,4,3.5,4.5,1.0,Never hotspot
R029_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,2,1,1,5,3.5,3.0,-0.5,Never hotspot
R029_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,2,1,2,4.0,1.5,-2.5,Never hotspot
R029_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,6,7,1,2,5.5,1.5,-4.0,Never hotspot
R029_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,9,15,4,12,8.0,8.0,0.0,Never hotspot
R029_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,8,2,4,4.5,3.0,-1.5,Never hotspot
R029_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,8,3,4,4,10,5.5,7.0,1.5,Never hotspot
R029_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,15,20,22,21,30,17.5,25.5,8.0,Never hotspot
R029_C064,1,1,1,1,1,5,1.0,1.0,Persistent hotspot,5,2,2,1.0,1.0,0.0,40,34,54,57,53,37.0,55.0,18.0,Persistent
R029_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,2,5,6,2.0,5.5,3.5,Never hotspot
R029_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,1,5,6,9,3.0,7.5,4.5,Never hotspot
R029_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,3,1,3,4.5,2.0,-2.5,Never hotspot
R029_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,1,2,3,2,2.0,2.5,0.5,Never hotspot
R029_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,3,5,7,2.5,6.0,3.5,Never hotspot
R029_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,1,1,3,2.0,2.0,0.0,Never hotspot
R029_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,3,1,3,1.5,2.0,0.5,Never hotspot
R029_C072,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,0,0,1.0,0.0,-1.0,Never hotspot
R029_C073,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,2,0.0,1.5,1.5,Never hotspot
R029_C074,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,2,0.0,1.5,1.5,Never hotspot
R029_C075,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,3,1,1,1.5,1.0,-0.5,Never hotspot
