grid_id,year,collision_count,fatal_count,serious_count,slight_count,total_severity_score,mean_severity_score,occupied_in_year,zero_collision_year,grid_row,grid_col,cell_size_m,cell_area_km2,centroid_easting,centroid_northing
R166_C013,2021,1,0,1,0,2.0,2.0,1,0,166,13,5000,25.0,132500.0,842500.0
R166_C013,2022,0,0,0,0,0.0,,0,1,166,13,5000,25.0,132500.0,842500.0
R166_C013,2023,1,0,0,1,1.0,1.0,1,0,166,13,5000,25.0,132500.0,842500.0
R166_C013,2024,0,0,0,0,0.0,,0,1,166,13,5000,25.0,132500.0,842500.0
R166_C016,2020,1,0,1,0,2.0,2.0,1,0,166,16,5000,25.0,147500.0,842500.0
R166_C016,2021,0,0,0,0,0.0,,0,1,166,16,5000,25.0,147500.0,842500.0
R166_C016,2022,1,0,0,1,1.0,1.0,1,0,166,16,5000,25.0,147500.0,842500.0
R166_C016,2023,0,0,0,0,0.0,,0,1,166,16,5000,25.0,147500.0,842500.0
R166_C016,2024,1,0,1,0,2.0,2.0,1,0,166,16,5000,25.0,147500.0,842500.0
R166_C022,2020,0,0,0,0,0.0,,0,1,166,22,5000,25.0,177500.0,842500.0
R166_C022,2021,0,0,0,0,0.0,,0,1,166,22,5000,25.0,177500.0,842500.0
R166_C022,2022,0,0,0,0,0.0,,0,1,166,22,5000,25.0,177500.0,842500.0
R166_C022,2023,0,0,0,0,0.0,,0,1,166,22,5000,25.0,177500.0,842500.0
R166_C022,2024,1,0,1,0,2.0,2.0,1,0,166,22,5000,25.0,177500.0,842500.0
R166_C025,2020,0,0,0,0,0.0,,0,1,166,25,5000,25.0,192500.0,842500.0
R166_C025,2021,1,0,1,0,2.0,2.0,1,0,166,25,5000,25.0,192500.0,842500.0
R166_C025,2022,0,0,0,0,0.0,,0,1,166,25,5000,25.0,192500.0,842500.0
R166_C025,2023,1,0,1,0,2.0,2.0,1,0,166,25,5000,25.0,192500.0,842500.0
R166_C025,2024,2,0,2,0,4.0,2.0,1,0,166,25,5000,25.0,192500.0,842500.0
R166_C036,2020,0,0,0,0,0.0,,0,1,166,36,5000,25.0,247500.0,842500.0
R166_C036,2021,0,0,0,0,0.0,,0,1,166,36,5000,25.0,247500.0,842500.0
R166_C036,2022,0,0,0,0,0.0,,0,1,166,36,5000,25.0,247500.0,842500.0
R166_C036,2023,0,0,0,0,0.0,,0,1,166,36,5000,25.0,247500.0,842500.0
R166_C036,2024,1,0,1,0,2.0,2.0,1,0,166,36,5000,25.0,247500.0,842500.0
R166_C037,2020,2,0,0,2,2.0,1.0,1,0,166,37,5000,25.0,252500.0,842500.0
R166_C037,2021,0,0,0,0,0.0,,0,1,166,37,5000,25.0,252500.0,842500.0
R166_C037,2022,0,0,0,0,0.0,,0,1,166,37,5000,25.0,252500.0,842500.0
R166_C037,2023,0,0,0,0,0.0,,0,1,166,37,5000,25.0,252500.0,842500.0
R166_C037,2024,2,0,1,1,3.0,1.5,1,0,166,37,5000,25.0,252500.0,842500.0
R166_C038,2020,0,0,0,0,0.0,,0,1,166,38,5000,25.0,257500.0,842500.0
R166_C038,2021,0,0,0,0,0.0,,0,1,166,38,5000,25.0,257500.0,842500.0
R166_C038,2022,0,0,0,0,0.0,,0,1,166,38,5000,25.0,257500.0,842500.0
R166_C038,2023,0,0,0,0,0.0,,0,1,166,38,5000,25.0,257500.0,842500.0
R166_C038,2024,1,0,1,0,2.0,2.0,1,0,166,38,5000,25.0,257500.0,842500.0
R166_C039,2020,3,0,2,1,5.0,1.6666666666666667,1,0,166,39,5000,25.0,262500.0,842500.0
R166_C039,2021,1,1,0,0,3.0,3.0,1,0,166,39,5000,25.0,262500.0,842500.0
R166_C039,2022,1,0,0,1,1.0,1.0,1,0,166,39,5000,25.0,262500.0,842500.0
R166_C039,2023,2,0,1,1,3.0,1.5,1,0,166,39,5000,25.0,262500.0,842500.0
R166_C039,2024,1,0,0,1,1.0,1.0,1,0,166,39,5000,25.0,262500.0,842500.0
R166_C040,2020,17,0,11,6,28.0,1.6470588235294117,1,0,166,40,5000,25.0,267500.0,842500.0
R166_C040,2021,4,0,2,2,6.0,1.5,1,0,166,40,5000,25.0,267500.0,842500.0
R166_C040,2022,3,0,0,3,3.0,1.0,1,0,166,40,5000,25.0,267500.0,842500.0
R166_C040,2023,8,0,5,3,13.0,1.625,1,0,166,40,5000,25.0,267500.0,842500.0
R166_C040,2024,14,1,10,3,26.0,1.8571428571428572,1,0,166,40,5000,25.0,267500.0,842500.0
R166_C041,2020,1,0,1,0,2.0,2.0,1,0,166,41,5000,25.0,272500.0,842500.0
R166_C041,2021,2,0,2,0,4.0,2.0,1,0,166,41,5000,25.0,272500.0,842500.0
R166_C041,2022,3,0,0,3,3.0,1.0,1,0,166,41,5000,25.0,272500.0,842500.0
R166_C041,2023,3,0,1,2,4.0,1.3333333333333333,1,0,166,41,5000,25.0,272500.0,842500.0
R166_C041,2024,2,0,1,1,3.0,1.5,1,0,166,41,5000,25.0,272500.0,842500.0
R166_C051,2020,0,0,0,0,0.0,,0,1,166,51,5000,25.0,322500.0,842500.0
R166_C051,2021,1,0,1,0,2.0,2.0,1,0,166,51,5000,25.0,322500.0,842500.0
R166_C051,2022,0,0,0,0,0.0,,0,1,166,51,5000,25.0,322500.0,842500.0
R166_C051,2023,2,0,2,0,4.0,2.0,1,0,166,51,5000,25.0,322500.0,842500.0
R166_C051,2024,1,0,1,0,2.0,2.0,1,0,166,51,5000,25.0,322500.0,842500.0
R166_C052,2020,1,0,1,0,2.0,2.0,1,0,166,52,5000,25.0,327500.0,842500.0
R166_C052,2021,0,0,0,0,0.0,,0,1,166,52,5000,25.0,327500.0,842500.0
R166_C052,2022,0,0,0,0,0.0,,0,1,166,52,5000,25.0,327500.0,842500.0
R166_C052,2023,0,0,0,0,0.0,,0,1,166,52,5000,25.0,327500.0,842500.0
R166_C052,2024,0,0,0,0,0.0,,0,1,166,52,5000,25.0,327500.0,842500.0
R166_C053,2020,0,0,0,0,0.0,,0,1,166,53,5000,25.0,332500.0,842500.0
R166_C053,2021,2,1,1,0,5.0,2.5,1,0,166,53,5000,25.0,332500.0,842500.0
R166_C053,2022,0,0,0,0,0.0,,0,1,166,53,5000,25.0,332500.0,842500.0
R166_C053,2023,0,0,0,0,0.0,,0,1,166,53,5000,25.0,332500.0,842500.0
R166_C053,2024,0,0,0,0,0.0,,0,1,166,53,5000,25.0,332500.0,842500.0
R166_C055,2020,0,0,0,0,0.0,,0,1,166,55,5000,25.0,342500.0,842500.0
R166_C055,2021,0,0,0,0,0.0,,0,1,166,55,5000,25.0,342500.0,842500.0
R166_C055,2022,1,0,0,1,1.0,1.0,1,0,166,55,5000,25.0,342500.0,842500.0
R166_C055,2023,2,0,1,1,3.0,1.5,1,0,166,55,5000,25.0,342500.0,842500.0
R166_C055,2024,0,0,0,0,0.0,,0,1,166,55,5000,25.0,342500.0,842500.0
R166_C056,2020,1,0,0,1,1.0,1.0,1,0,166,56,5000,25.0,347500.0,842500.0
R166_C056,2021,0,0,0,0,0.0,,0,1,166,56,5000,25.0,347500.0,842500.0
R166_C056,2022,2,0,2,0,4.0,2.0,1,0,166,56,5000,25.0,347500.0,842500.0
R166_C056,2023,1,0,1,0,2.0,2.0,1,0,166,56,5000,25.0,347500.0,842500.0
R166_C056,2024,1,0,1,0,2.0,2.0,1,0,166,56,5000,25.0,347500.0,842500.0
R166_C057,2020,2,0,2,0,4.0,2.0,1,0,166,57,5000,25.0,352500.0,842500.0
R166_C057,2021,3,0,2,1,5.0,1.6666666666666667,1,0,166,57,5000,25.0,352500.0,842500.0
R166_C057,2022,1,0,0,1,1.0,1.0,1,0,166,57,5000,25.0,352500.0,842500.0
R166_C057,2023,1,0,1,0,2.0,2.0,1,0,166,57,5000,25.0,352500.0,842500.0
R166_C057,2024,1,1,0,0,3.0,3.0,1,0,166,57,5000,25.0,352500.0,842500.0
R166_C058,2020,1,0,1,0,2.0,2.0,1,0,166,58,5000,25.0,357500.0,842500.0
R166_C058,2021,1,0,1,0,2.0,2.0,1,0,166,58,5000,25.0,357500.0,842500.0
R166_C058,2022,0,0,0,0,0.0,,0,1,166,58,5000,25.0,357500.0,842500.0
R166_C058,2023,0,0,0,0,0.0,,0,1,166,58,5000,25.0,357500.0,842500.0
R166_C058,2024,0,0,0,0,0.0,,0,1,166,58,5000,25.0,357500.0,842500.0
R166_C059,2020,0,0,0,0,0.0,,0,1,166,59,5000,25.0,362500.0,842500.0
R166_C059,2021,0,0,0,0,0.0,,0,1,166,59,5000,25.0,362500.0,842500.0
R166_C059,2022,0,0,0,0,0.0,,0,1,166,59,5000,25.0,362500.0,842500.0
R166_C059,2023,1,0,1,0,2.0,2.0,1,0,166,59,5000,25.0,362500.0,842500.0
R166_C059,2024,0,0,0,0,0.0,,0,1,166,59,5000,25.0,362500.0,842500.0
R166_C061,2020,0,0,0,0,0.0,,0,1,166,61,5000,25.0,372500.0,842500.0
R166_C061,2021,1,0,0,1,1.0,1.0,1,0,166,61,5000,25.0,372500.0,842500.0
R166_C061,2022,0,0,0,0,0.0,,0,1,166,61,5000,25.0,372500.0,842500.0
R166_C061,2023,0,0,0,0,0.0,,0,1,166,61,5000,25.0,372500.0,842500.0
R166_C061,2024,1,0,1,0,2.0,2.0,1,0,166,61,5000,25.0,372500.0,842500.0
R166_C062,2020,1,0,0,1,1.0,1.0,1,0,166,62,5000,25.0,377500.0,842500.0
R166_C062,2021,0,0,0,0,0.0,,0,1,166,62,5000,25.0,377500.0,842500.0
R166_C062,2022,0,0,0,0,0.0,,0,1,166,62,5000,25.0,377500.0,842500.0
R166_C062,2023,0,0,0,0,0.0,,0,1,166,62,5000,25.0,377500.0,842500.0
R166_C062,2024,0,0,0,0,0.0,,0,1,166,62,5000,25.0,377500.0,842500.0
R166_C064,2020,1,0,1,0,2.0,2.0,1,0,166,64,5000,25.0,387500.0,842500.0
R166_C064,2021,0,0,0,0,0.0,,0,1,166,64,5000,25.0,387500.0,842500.0
R166_C064,2022,0,0,0,0,0.0,,0,1,166,64,5000,25.0,387500.0,842500.0
R166_C064,2023,0,0,0,0,0.0,,0,1,166,64,5000,25.0,387500.0,842500.0
R166_C064,2024,0,0,0,0,0.0,,0,1,166,64,5000,25.0,387500.0,842500.0
R166_C065,2020,1,0,1,0,2.0,2.0,1,0,166,65,5000,25.0,392500.0,842500.0
R166_C065,2021,0,0,0,0,0.0,,0,1,166,65,5000,25.0,392500.0,842500.0
R166_C065,2022,0,0,0,0,0.0,,0,1,166,65,5000,25.0,392500.0,842500.0
R166_C065,2023,0,0,0,0,0.0,,0,1,166,65,5000,25.0,392500.0,842500.0
R166_C065,2024,0,0,0,0,0.0,,0,1,166,65,5000,25.0,392500.0,842500.0
R166_C067,2020,0,0,0,0,0.0,,0,1,166,67,5000,25.0,402500.0,842500.0
R166_C067,2021,0,0,0,0,0.0,,0,1,166,67,5000,25.0,402500.0,842500.0
R166_C067,2022,1,0,1,0,2.0,2.0,1,0,166,67,5000,25.0,402500.0,842500.0
R166_C067,2023,1,1,0,0,3.0,3.0,1,0,166,67,5000,25.0,402500.0,842500.0
R166_C067,2024,1,0,0,1,1.0,1.0,1,0,166,67,5000,25.0,402500.0,842500.0
R166_C069,2020,1,1,0,0,3.0,3.0,1,0,166,69,5000,25.0,412500.0,842500.0
R166_C069,2021,2,1,0,1,4.0,2.0,1,0,166,69,5000,25.0,412500.0,842500.0
R166_C069,2022,2,0,0,2,2.0,1.0,1,0,166,69,5000,25.0,412500.0,842500.0
R166_C069,2023,0,0,0,0,0.0,,0,1,166,69,5000,25.0,412500.0,842500.0
R166_C069,2024,0,0,0,0,0.0,,0,1,166,69,5000,25.0,412500.0,842500.0
R167_C002,2020,0,0,0,0,0.0,,0,1,167,2,5000,25.0,77500.0,847500.0
R167_C002,2021,0,0,0,0,0.0,,0,1,167,2,5000,25.0,77500.0,847500.0
R167_C002,2022,0,0,0,0,0.0,,0,1,167,2,5000,25.0,77500.0,847500.0
R167_C002,2023,0,0,0,0,0.0,,0,1,167,2,5000,25.0,77500.0,847500.0
R167_C002,2024,1,0,0,1,1.0,1.0,1,0,167,2,5000,25.0,77500.0,847500.0
R167_C003,2020,0,0,0,0,0.0,,0,1,167,3,5000,25.0,82500.0,847500.0
R167_C003,2021,1,0,0,1,1.0,1.0,1,0,167,3,5000,25.0,82500.0,847500.0
R167_C003,2022,0,0,0,0,0.0,,0,1,167,3,5000,25.0,82500.0,847500.0
R167_C003,2023,0,0,0,0,0.0,,0,1,167,3,5000,25.0,82500.0,847500.0
R167_C003,2024,0,0,0,0,0.0,,0,1,167,3,5000,25.0,82500.0,847500.0
R167_C009,2020,0,0,0,0,0.0,,0,1,167,9,5000,25.0,112500.0,847500.0
R167_C009,2021,0,0,0,0,0.0,,0,1,167,9,5000,25.0,112500.0,847500.0
R167_C009,2022,1,0,1,0,2.0,2.0,1,0,167,9,5000,25.0,112500.0,847500.0
R167_C009,2023,0,0,0,0,0.0,,0,1,167,9,5000,25.0,112500.0,847500.0
R167_C009,2024,0,0,0,0,0.0,,0,1,167,9,5000,25.0,112500.0,847500.0
R167_C012,2020,0,0,0,0,0.0,,0,1,167,12,5000,25.0,127500.0,847500.0
R167_C012,2021,1,0,0,1,1.0,1.0,1,0,167,12,5000,25.0,127500.0,847500.0
R167_C012,2022,1,0,0,1,1.0,1.0,1,0,167,12,5000,25.0,127500.0,847500.0
R167_C012,2023,0,0,0,0,0.0,,0,1,167,12,5000,25.0,127500.0,847500.0
R167_C012,2024,0,0,0,0,0.0,,0,1,167,12,5000,25.0,127500.0,847500.0
R167_C015,2020,2,0,1,1,3.0,1.5,1,0,167,15,5000,25.0,142500.0,847500.0
R167_C015,2021,1,0,0,1,1.0,1.0,1,0,167,15,5000,25.0,142500.0,847500.0
R167_C015,2022,1,0,0,1,1.0,1.0,1,0,167,15,5000,25.0,142500.0,847500.0
R167_C015,2023,1,1,0,0,3.0,3.0,1,0,167,15,5000,25.0,142500.0,847500.0
R167_C015,2024,0,0,0,0,0.0,,0,1,167,15,5000,25.0,142500.0,847500.0
R167_C016,2020,0,0,0,0,0.0,,0,1,167,16,5000,25.0,147500.0,847500.0
R167_C016,2021,1,0,1,0,2.0,2.0,1,0,167,16,5000,25.0,147500.0,847500.0
R167_C016,2022,2,1,1,0,5.0,2.5,1,0,167,16,5000,25.0,147500.0,847500.0
R167_C016,2023,1,0,1,0,2.0,2.0,1,0,167,16,5000,25.0,147500.0,847500.0
R167_C016,2024,1,0,1,0,2.0,2.0,1,0,167,16,5000,25.0,147500.0,847500.0
R167_C021,2020,0,0,0,0,0.0,,0,1,167,21,5000,25.0,172500.0,847500.0
R167_C021,2021,0,0,0,0,0.0,,0,1,167,21,5000,25.0,172500.0,847500.0
R167_C021,2022,0,0,0,0,0.0,,0,1,167,21,5000,25.0,172500.0,847500.0
R167_C021,2023,0,0,0,0,0.0,,0,1,167,21,5000,25.0,172500.0,847500.0
R167_C021,2024,1,0,1,0,2.0,2.0,1,0,167,21,5000,25.0,172500.0,847500.0
R167_C027,2020,0,0,0,0,0.0,,0,1,167,27,5000,25.0,202500.0,847500.0
R167_C027,2021,0,0,0,0,0.0,,0,1,167,27,5000,25.0,202500.0,847500.0
R167_C027,2022,0,0,0,0,0.0,,0,1,167,27,5000,25.0,202500.0,847500.0
R167_C027,2023,0,0,0,0,0.0,,0,1,167,27,5000,25.0,202500.0,847500.0
R167_C027,2024,1,0,0,1,1.0,1.0,1,0,167,27,5000,25.0,202500.0,847500.0
R167_C037,2020,0,0,0,0,0.0,,0,1,167,37,5000,25.0,252500.0,847500.0
R167_C037,2021,2,0,0,2,2.0,1.0,1,0,167,37,5000,25.0,252500.0,847500.0
R167_C037,2022,1,0,1,0,2.0,2.0,1,0,167,37,5000,25.0,252500.0,847500.0
R167_C037,2023,1,0,1,0,2.0,2.0,1,0,167,37,5000,25.0,252500.0,847500.0
R167_C037,2024,1,0,1,0,2.0,2.0,1,0,167,37,5000,25.0,252500.0,847500.0
R167_C038,2020,1,0,0,1,1.0,1.0,1,0,167,38,5000,25.0,257500.0,847500.0
R167_C038,2021,0,0,0,0,0.0,,0,1,167,38,5000,25.0,257500.0,847500.0
R167_C038,2022,0,0,0,0,0.0,,0,1,167,38,5000,25.0,257500.0,847500.0
R167_C038,2023,2,0,0,2,2.0,1.0,1,0,167,38,5000,25.0,257500.0,847500.0
R167_C038,2024,1,0,0,1,1.0,1.0,1,0,167,38,5000,25.0,257500.0,847500.0
R167_C039,2020,2,0,0,2,2.0,1.0,1,0,167,39,5000,25.0,262500.0,847500.0
R167_C039,2021,1,1,0,0,3.0,3.0,1,0,167,39,5000,25.0,262500.0,847500.0
R167_C039,2022,3,1,1,1,6.0,2.0,1,0,167,39,5000,25.0,262500.0,847500.0
R167_C039,2023,0,0,0,0,0.0,,0,1,167,39,5000,25.0,262500.0,847500.0
R167_C039,2024,4,1,3,0,9.0,2.25,1,0,167,39,5000,25.0,262500.0,847500.0
R167_C040,2020,8,0,1,7,9.0,1.125,1,0,167,40,5000,25.0,267500.0,847500.0
R167_C040,2021,9,0,6,3,15.0,1.6666666666666667,1,0,167,40,5000,25.0,267500.0,847500.0
R167_C040,2022,8,0,1,7,9.0,1.125,1,0,167,40,5000,25.0,267500.0,847500.0
R167_C040,2023,16,0,8,8,24.0,1.5,1,0,167,40,5000,25.0,267500.0,847500.0
R167_C040,2024,9,1,2,6,13.0,1.4444444444444444,1,0,167,40,5000,25.0,267500.0,847500.0
R167_C041,2020,1,0,1,0,2.0,2.0,1,0,167,41,5000,25.0,272500.0,847500.0
R167_C041,2021,5,0,2,3,7.0,1.4,1,0,167,41,5000,25.0,272500.0,847500.0
R167_C041,2022,3,0,1,2,4.0,1.3333333333333333,1,0,167,41,5000,25.0,272500.0,847500.0
R167_C041,2023,9,0,6,3,15.0,1.6666666666666667,1,0,167,41,5000,25.0,272500.0,847500.0
R167_C041,2024,5,1,3,1,10.0,2.0,1,0,167,41,5000,25.0,272500.0,847500.0
R167_C042,2020,2,0,0,2,2.0,1.0,1,0,167,42,5000,25.0,277500.0,847500.0
R167_C042,2021,1,0,0,1,1.0,1.0,1,0,167,42,5000,25.0,277500.0,847500.0
R167_C042,2022,3,0,0,3,3.0,1.0,1,0,167,42,5000,25.0,277500.0,847500.0
R167_C042,2023,2,0,1,1,3.0,1.5,1,0,167,42,5000,25.0,277500.0,847500.0
R167_C042,2024,2,0,1,1,3.0,1.5,1,0,167,42,5000,25.0,277500.0,847500.0
R167_C043,2020,0,0,0,0,0.0,,0,1,167,43,5000,25.0,282500.0,847500.0
R167_C043,2021,0,0,0,0,0.0,,0,1,167,43,5000,25.0,282500.0,847500.0
R167_C043,2022,0,0,0,0,0.0,,0,1,167,43,5000,25.0,282500.0,847500.0
R167_C043,2023,1,1,0,0,3.0,3.0,1,0,167,43,5000,25.0,282500.0,847500.0
R167_C043,2024,0,0,0,0,0.0,,0,1,167,43,5000,25.0,282500.0,847500.0
R167_C044,2020,0,0,0,0,0.0,,0,1,167,44,5000,25.0,287500.0,847500.0
R167_C044,2021,0,0,0,0,0.0,,0,1,167,44,5000,25.0,287500.0,847500.0
R167_C044,2022,0,0,0,0,0.0,,0,1,167,44,5000,25.0,287500.0,847500.0
R167_C044,2023,0,0,0,0,0.0,,0,1,167,44,5000,25.0,287500.0,847500.0
R167_C044,2024,1,0,0,1,1.0,1.0,1,0,167,44,5000,25.0,287500.0,847500.0
R167_C045,2020,0,0,0,0,0.0,,0,1,167,45,5000,25.0,292500.0,847500.0
R167_C045,2021,1,0,1,0,2.0,2.0,1,0,167,45,5000,25.0,292500.0,847500.0
R167_C045,2022,1,0,1,0,2.0,2.0,1,0,167,45,5000,25.0,292500.0,847500.0
R167_C045,2023,0,0,0,0,0.0,,0,1,167,45,5000,25.0,292500.0,847500.0
R167_C045,2024,0,0,0,0,0.0,,0,1,167,45,5000,25.0,292500.0,847500.0
R167_C046,2020,0,0,0,0,0.0,,0,1,167,46,5000,25.0,297500.0,847500.0
R167_C046,2021,0,0,0,0,0.0,,0,1,167,46,5000,25.0,297500.0,847500.0
R167_C046,2022,1,0,1,0,2.0,2.0,1,0,167,46,5000,25.0,297500.0,847500.0
R167_C046,2023,0,0,0,0,0.0,,0,1,167,46,5000,25.0,297500.0,847500.0
R167_C046,2024,0,0,0,0,0.0,,0,1,167,46,5000,25.0,297500.0,847500.0
R167_C047,2020,1,0,1,0,2.0,2.0,1,0,167,47,5000,25.0,302500.0,847500.0
R167_C047,2021,0,0,0,0,0.0,,0,1,167,47,5000,25.0,302500.0,847500.0
R167_C047,2022,0,0,0,0,0.0,,0,1,167,47,5000,25.0,302500.0,847500.0
R167_C047,2023,0,0,0,0,0.0,,0,1,167,47,5000,25.0,302500.0,847500.0
R167_C047,2024,0,0,0,0,0.0,,0,1,167,47,5000,25.0,302500.0,847500.0
R167_C050,2020,0,0,0,0,0.0,,0,1,167,50,5000,25.0,317500.0,847500.0
R167_C050,2021,0,0,0,0,0.0,,0,1,167,50,5000,25.0,317500.0,847500.0
R167_C050,2022,1,1,0,0,3.0,3.0,1,0,167,50,5000,25.0,317500.0,847500.0
R167_C050,2023,0,0,0,0,0.0,,0,1,167,50,5000,25.0,317500.0,847500.0
R167_C050,2024,0,0,0,0,0.0,,0,1,167,50,5000,25.0,317500.0,847500.0
R167_C052,2020,0,0,0,0,0.0,,0,1,167,52,5000,25.0,327500.0,847500.0
R167_C052,2021,1,0,1,0,2.0,2.0,1,0,167,52,5000,25.0,327500.0,847500.0
R167_C052,2022,0,0,0,0,0.0,,0,1,167,52,5000,25.0,327500.0,847500.0
R167_C052,2023,0,0,0,0,0.0,,0,1,167,52,5000,25.0,327500.0,847500.0
R167_C052,2024,1,1,0,0,3.0,3.0,1,0,167,52,5000,25.0,327500.0,847500.0
R167_C055,2020,1,1,0,0,3.0,3.0,1,0,167,55,5000,25.0,342500.0,847500.0
R167_C055,2021,3,1,0,2,5.0,1.6666666666666667,1,0,167,55,5000,25.0,342500.0,847500.0
R167_C055,2022,0,0,0,0,0.0,,0,1,167,55,5000,25.0,342500.0,847500.0
R167_C055,2023,0,0,0,0,0.0,,0,1,167,55,5000,25.0,342500.0,847500.0
R167_C055,2024,1,0,1,0,2.0,2.0,1,0,167,55,5000,25.0,342500.0,847500.0
R167_C057,2020,1,0,0,1,1.0,1.0,1,0,167,57,5000,25.0,352500.0,847500.0
R167_C057,2021,0,0,0,0,0.0,,0,1,167,57,5000,25.0,352500.0,847500.0
R167_C057,2022,0,0,0,0,0.0,,0,1,167,57,5000,25.0,352500.0,847500.0
R167_C057,2023,0,0,0,0,0.0,,0,1,167,57,5000,25.0,352500.0,847500.0
R167_C057,2024,0,0,0,0,0.0,,0,1,167,57,5000,25.0,352500.0,847500.0
R167_C058,2020,0,0,0,0,0.0,,0,1,167,58,5000,25.0,357500.0,847500.0
R167_C058,2021,0,0,0,0,0.0,,0,1,167,58,5000,25.0,357500.0,847500.0
R167_C058,2022,0,0,0,0,0.0,,0,1,167,58,5000,25.0,357500.0,847500.0
R167_C058,2023,1,0,0,1,1.0,1.0,1,0,167,58,5000,25.0,357500.0,847500.0
R167_C058,2024,0,0,0,0,0.0,,0,1,167,58,5000,25.0,357500.0,847500.0
R167_C059,2020,0,0,0,0,0.0,,0,1,167,59,5000,25.0,362500.0,847500.0
R167_C059,2021,0,0,0,0,0.0,,0,1,167,59,5000,25.0,362500.0,847500.0
R167_C059,2022,1,0,1,0,2.0,2.0,1,0,167,59,5000,25.0,362500.0,847500.0
R167_C059,2023,1,0,0,1,1.0,1.0,1,0,167,59,5000,25.0,362500.0,847500.0
R167_C059,2024,0,0,0,0,0.0,,0,1,167,59,5000,25.0,362500.0,847500.0
R167_C061,2020,0,0,0,0,0.0,,0,1,167,61,5000,25.0,372500.0,847500.0
R167_C061,2021,1,0,0,1,1.0,1.0,1,0,167,61,5000,25.0,372500.0,847500.0
R167_C061,2022,1,0,1,0,2.0,2.0,1,0,167,61,5000,25.0,372500.0,847500.0
R167_C061,2023,1,0,0,1,1.0,1.0,1,0,167,61,5000,25.0,372500.0,847500.0
R167_C061,2024,3,0,1,2,4.0,1.3333333333333333,1,0,167,61,5000,25.0,372500.0,847500.0
R167_C063,2020,0,0,0,0,0.0,,0,1,167,63,5000,25.0,382500.0,847500.0
R167_C063,2021,0,0,0,0,0.0,,0,1,167,63,5000,25.0,382500.0,847500.0
R167_C063,2022,1,0,1,0,2.0,2.0,1,0,167,63,5000,25.0,382500.0,847500.0
R167_C063,2023,0,0,0,0,0.0,,0,1,167,63,5000,25.0,382500.0,847500.0
R167_C063,2024,1,0,1,0,2.0,2.0,1,0,167,63,5000,25.0,382500.0,847500.0
R167_C064,2020,0,0,0,0,0.0,,0,1,167,64,5000,25.0,387500.0,847500.0
R167_C064,2021,1,0,1,0,2.0,2.0,1,0,167,64,5000,25.0,387500.0,847500.0
R167_C064,2022,1,0,0,1,1.0,1.0,1,0,167,64,5000,25.0,387500.0,847500.0
R167_C064,2023,0,0,0,0,0.0,,0,1,167,64,5000,25.0,387500.0,847500.0
R167_C064,2024,0,0,0,0,0.0,,0,1,167,64,5000,25.0,387500.0,847500.0
R167_C065,2020,0,0,0,0,0.0,,0,1,167,65,5000,25.0,392500.0,847500.0
R167_C065,2021,1,0,0,1,1.0,1.0,1,0,167,65,5000,25.0,392500.0,847500.0
R167_C065,2022,0,0,0,0,0.0,,0,1,167,65,5000,25.0,392500.0,847500.0
R167_C065,2023,0,0,0,0,0.0,,0,1,167,65,5000,25.0,392500.0,847500.0
R167_C065,2024,1,0,1,0,2.0,2.0,1,0,167,65,5000,25.0,392500.0,847500.0
R167_C066,2020,2,0,1,1,3.0,1.5,1,0,167,66,5000,25.0,397500.0,847500.0
R167_C066,2021,0,0,0,0,0.0,,0,1,167,66,5000,25.0,397500.0,847500.0
R167_C066,2022,0,0,0,0,0.0,,0,1,167,66,5000,25.0,397500.0,847500.0
R167_C066,2023,1,0,0,1,1.0,1.0,1,0,167,66,5000,25.0,397500.0,847500.0
R167_C066,2024,0,0,0,0,0.0,,0,1,167,66,5000,25.0,397500.0,847500.0
R167_C067,2020,1,0,0,1,1.0,1.0,1,0,167,67,5000,25.0,402500.0,847500.0
R167_C067,2021,1,0,1,0,2.0,2.0,1,0,167,67,5000,25.0,402500.0,847500.0
R167_C067,2022,4,0,2,2,6.0,1.5,1,0,167,67,5000,25.0,402500.0,847500.0
R167_C067,2023,0,0,0,0,0.0,,0,1,167,67,5000,25.0,402500.0,847500.0
R167_C067,2024,3,0,3,0,6.0,2.0,1,0,167,67,5000,25.0,402500.0,847500.0
R167_C068,2020,0,0,0,0,0.0,,0,1,167,68,5000,25.0,407500.0,847500.0
R167_C068,2021,2,0,0,2,2.0,1.0,1,0,167,68,5000,25.0,407500.0,847500.0
R167_C068,2022,1,0,0,1,1.0,1.0,1,0,167,68,5000,25.0,407500.0,847500.0
R167_C068,2023,2,0,2,0,4.0,2.0,1,0,167,68,5000,25.0,407500.0,847500.0
R167_C068,2024,0,0,0,0,0.0,,0,1,167,68,5000,25.0,407500.0,847500.0
R167_C069,2020,2,0,1,1,3.0,1.5,1,0,167,69,5000,25.0,412500.0,847500.0
R167_C069,2021,5,0,3,2,8.0,1.6,1,0,167,69,5000,25.0,412500.0,847500.0
R167_C069,2022,8,1,3,4,13.0,1.625,1,0,167,69,5000,25.0,412500.0,847500.0
R167_C069,2023,5,0,3,2,8.0,1.6,1,0,167,69,5000,25.0,412500.0,847500.0
R167_C069,2024,4,0,2,2,6.0,1.5,1,0,167,69,5000,25.0,412500.0,847500.0
R168_C002,2020,0,0,0,0,0.0,,0,1,168,2,5000,25.0,77500.0,852500.0
